ID                        | REAL | PRED | ACTIVACIÓN DE SECUENCIAS EXPERTAS (E0-E9)
2_32_27.wav               | 2    | 2    ✓ | E0:0    E1:6    E2:200  E3:126  E4:0    E5:0    E6:0    E7:1    E8:0    E9:0   
2_30_42.wav               | 2    | 3    ✗ | E0:16   E1:24   E2:0    E3:118  E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_03_15.wav               | 2    | 3    ✗ | E0:1    E1:19   E2:0    E3:46   E4:0    E5:0    E6:1    E7:0    E8:2    E9:1   
2_03_40.wav               | 2    | 2    ✓ | E0:0    E1:30   E2:108  E3:37   E4:0    E5:0    E6:0    E7:0    E8:4    E9:2   
2_48_0.wav                | 2    | 3    ✗ | E0:2    E1:0    E2:13   E3:110  E4:0    E5:0    E6:2    E7:4    E8:0    E9:0   
2_04_6.wav                | 2    | 2    ✓ | E0:2    E1:10   E2:147  E3:54   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_10_18.wav               | 2    | 2    ✓ | E0:1    E1:1    E2:200  E3:48   E4:0    E5:0    E6:0    E7:200  E8:0    E9:0   
2_04_43.wav               | 2    | 2    ✓ | E0:0    E1:2    E2:150  E3:49   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_26_48.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:196  E3:1    E4:4    E5:0    E6:2    E7:0    E8:0    E9:0   
2_42_38.wav               | 2    | 3    ✗ | E0:5    E1:5    E2:0    E3:103  E4:0    E5:0    E6:0    E7:0    E8:0    E9:3   
2_12_40.wav               | 2    | 0    ✗ | E0:99   E1:0    E2:0    E3:94   E4:6    E5:0    E6:22   E7:0    E8:3    E9:0   
2_23_19.wav               | 2    | 2    ✓ | E0:2    E1:14   E2:148  E3:52   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_44_49.wav               | 2    | 2    ✓ | E0:1    E1:5    E2:189  E3:12   E4:2    E5:0    E6:0    E7:46   E8:0    E9:0   
2_30_30.wav               | 2    | 3    ✗ | E0:51   E1:47   E2:0    E3:151  E4:0    E5:0    E6:37   E7:0    E8:0    E9:0   
2_60_7.wav                | 2    | 7    ✗ | E0:3    E1:68   E2:7    E3:42   E4:0    E5:0    E6:0    E7:91   E8:0    E9:3   
2_42_30.wav               | 2    | 3    ✗ | E0:4    E1:8    E2:42   E3:109  E4:0    E5:0    E6:0    E7:0    E8:0    E9:1   
2_49_36.wav               | 2    | 3    ✗ | E0:0    E1:16   E2:11   E3:49   E4:3    E5:0    E6:0    E7:0    E8:0    E9:0   
2_22_39.wav               | 2    | 3    ✗ | E0:0    E1:5    E2:1    E3:55   E4:0    E5:0    E6:0    E7:0    E8:0    E9:1   
2_07_16.wav               | 2    | 8    ✗ | E0:8    E1:4    E2:0    E3:72   E4:0    E5:0    E6:0    E7:0    E8:104  E9:1   
2_15_44.wav               | 2    | 1    ✗ | E0:2    E1:124  E2:0    E3:3    E4:0    E5:0    E6:0    E7:0    E8:39   E9:4   
2_35_3.wav                | 2    | 3    ✗ | E0:1    E1:4    E2:8    E3:49   E4:1    E5:0    E6:0    E7:0    E8:0    E9:0   
2_37_10.wav               | 2    | 2    ✓ | E0:3    E1:8    E2:191  E3:51   E4:0    E5:0    E6:4    E7:1    E8:0    E9:0   
2_32_26.wav               | 2    | 2    ✓ | E0:0    E1:5    E2:200  E3:2    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_13_35.wav               | 2    | 2    ✓ | E0:2    E1:0    E2:196  E3:2    E4:0    E5:0    E6:0    E7:91   E8:1    E9:0   
2_07_27.wav               | 2    | 8    ✗ | E0:5    E1:8    E2:0    E3:22   E4:0    E5:0    E6:5    E7:0    E8:35   E9:1   
2_16_34.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:199  E3:0    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_39_15.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:0    E3:196  E4:0    E5:0    E6:2    E7:0    E8:1    E9:0   
2_35_43.wav               | 2    | 2    ✓ | E0:2    E1:2    E2:63   E3:47   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_11_20.wav               | 2    | 2    ✓ | E0:0    E1:2    E2:155  E3:48   E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_50_40.wav               | 2    | 8    ✗ | E0:1    E1:7    E2:0    E3:52   E4:0    E5:0    E6:7    E7:0    E8:87   E9:0   
2_06_5.wav                | 2    | 6    ✗ | E0:0    E1:0    E2:22   E3:1    E4:0    E5:0    E6:36   E7:0    E8:3    E9:0   
2_23_16.wav               | 2    | 2    ✓ | E0:0    E1:14   E2:192  E3:1    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_26_0.wav                | 2    | 3    ✗ | E0:0    E1:1    E2:0    E3:50   E4:10   E5:0    E6:13   E7:0    E8:2    E9:0   
2_47_20.wav               | 2    | 7    ✗ | E0:2    E1:0    E2:4    E3:48   E4:0    E5:0    E6:0    E7:138  E8:1    E9:0   
2_59_25.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:0    E3:203  E4:0    E5:0    E6:162  E7:0    E8:9    E9:0   
2_27_7.wav                | 2    | 3    ✗ | E0:3    E1:0    E2:6    E3:159  E4:0    E5:0    E6:0    E7:0    E8:21   E9:2   
2_46_23.wav               | 2    | 2    ✓ | E0:4    E1:5    E2:114  E3:49   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_32_4.wav                | 2    | 2    ✓ | E0:0    E1:8    E2:144  E3:93   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_54_40.wav               | 2    | 3    ✗ | E0:2    E1:1    E2:13   E3:123  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_54_25.wav               | 2    | 2    ✓ | E0:143  E1:4    E2:147  E3:0    E4:32   E5:0    E6:0    E7:15   E8:0    E9:0   
2_42_46.wav               | 2    | 1    ✗ | E0:2    E1:78   E2:36   E3:5    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_37_17.wav               | 2    | 2    ✓ | E0:0    E1:7    E2:87   E3:49   E4:0    E5:0    E6:1    E7:21   E8:0    E9:0   
2_10_42.wav               | 2    | 2    ✓ | E0:1    E1:0    E2:198  E3:0    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_32_23.wav               | 2    | 2    ✓ | E0:2    E1:4    E2:152  E3:6    E4:0    E5:0    E6:0    E7:4    E8:0    E9:0   
2_04_19.wav               | 2    | 2    ✓ | E0:7    E1:9    E2:117  E3:87   E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_29_16.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:200  E3:0    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_04_2.wav                | 2    | 2    ✓ | E0:6    E1:14   E2:113  E3:56   E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_55_2.wav                | 2    | 3    ✗ | E0:1    E1:0    E2:1    E3:50   E4:0    E5:0    E6:17   E7:0    E8:3    E9:0   
2_13_42.wav               | 2    | 2    ✓ | E0:2    E1:2    E2:196  E3:2    E4:0    E5:0    E6:0    E7:49   E8:0    E9:0   
2_22_40.wav               | 2    | 0    ✗ | E0:5    E1:1    E2:0    E3:4    E4:0    E5:0    E6:1    E7:0    E8:2    E9:0   
2_33_4.wav                | 2    | 2    ✓ | E0:0    E1:4    E2:182  E3:47   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_30_13.wav               | 2    | 3    ✗ | E0:6    E1:20   E2:0    E3:81   E4:0    E5:0    E6:0    E7:0    E8:0    E9:1   
2_08_38.wav               | 2    | 3    ✗ | E0:2    E1:0    E2:90   E3:92   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_30_31.wav               | 2    | 0    ✗ | E0:12   E1:4    E2:0    E3:1    E4:0    E5:0    E6:2    E7:0    E8:1    E9:5   
2_58_20.wav               | 2    | 2    ✓ | E0:50   E1:0    E2:117  E3:8    E4:0    E5:0    E6:0    E7:104  E8:0    E9:0   
2_32_42.wav               | 2    | 2    ✓ | E0:0    E1:7    E2:169  E3:4    E4:0    E5:0    E6:0    E7:8    E8:0    E9:0   
2_22_28.wav               | 2    | 7    ✗ | E0:1    E1:0    E2:54   E3:96   E4:0    E5:0    E6:1    E7:166  E8:0    E9:0   
2_34_37.wav               | 2    | 2    ✓ | E0:3    E1:1    E2:120  E3:53   E4:0    E5:0    E6:2    E7:0    E8:2    E9:0   
2_51_16.wav               | 2    | 2    ✓ | E0:2    E1:3    E2:52   E3:49   E4:0    E5:0    E6:0    E7:0    E8:1    E9:2   
2_55_49.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:196  E3:0    E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_26_27.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:0    E3:97   E4:4    E5:0    E6:13   E7:0    E8:6    E9:0   
2_15_46.wav               | 2    | 1    ✗ | E0:2    E1:99   E2:0    E3:33   E4:0    E5:0    E6:0    E7:0    E8:17   E9:4   
2_27_22.wav               | 2    | 3    ✗ | E0:16   E1:4    E2:0    E3:34   E4:0    E5:0    E6:0    E7:0    E8:13   E9:5   
2_30_12.wav               | 2    | 3    ✗ | E0:8    E1:73   E2:0    E3:107  E4:0    E5:0    E6:0    E7:0    E8:0    E9:1   
2_13_37.wav               | 2    | 7    ✗ | E0:2    E1:0    E2:86   E3:56   E4:0    E5:0    E6:1    E7:196  E8:0    E9:0   
2_02_46.wav               | 2    | 2    ✓ | E0:3    E1:4    E2:114  E3:51   E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_47_22.wav               | 2    | 3    ✗ | E0:1    E1:3    E2:8    E3:75   E4:0    E5:0    E6:10   E7:0    E8:0    E9:0   
2_33_44.wav               | 2    | 3    ✗ | E0:48   E1:0    E2:47   E3:59   E4:3    E5:0    E6:0    E7:0    E8:0    E9:0   
2_60_20.wav               | 2    | 3    ✗ | E0:49   E1:9    E2:31   E3:151  E4:0    E5:0    E6:0    E7:0    E8:0    E9:2   
2_48_31.wav               | 2    | 3    ✗ | E0:43   E1:0    E2:5    E3:90   E4:0    E5:0    E6:0    E7:12   E8:1    E9:0   
2_02_17.wav               | 2    | 2    ✓ | E0:1    E1:2    E2:130  E3:121  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_45_38.wav               | 2    | 2    ✓ | E0:1    E1:5    E2:178  E3:1    E4:0    E5:0    E6:0    E7:3    E8:0    E9:0   
2_37_31.wav               | 2    | 2    ✓ | E0:1    E1:7    E2:106  E3:42   E4:3    E5:0    E6:3    E7:36   E8:0    E9:0   
2_60_24.wav               | 2    | 3    ✗ | E0:1    E1:8    E2:54   E3:90   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_52_9.wav                | 2    | 1    ✗ | E0:0    E1:98   E2:0    E3:44   E4:10   E5:0    E6:1    E7:0    E8:7    E9:0   
2_43_12.wav               | 2    | 7    ✗ | E0:0    E1:0    E2:76   E3:0    E4:8    E5:0    E6:0    E7:148  E8:0    E9:0   
2_35_41.wav               | 2    | 2    ✓ | E0:1    E1:4    E2:133  E3:3    E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_06_47.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:197  E3:2    E4:0    E5:0    E6:3    E7:0    E8:2    E9:0   
2_13_49.wav               | 2    | 2    ✓ | E0:1    E1:0    E2:196  E3:1    E4:0    E5:0    E6:0    E7:5    E8:0    E9:0   
2_48_11.wav               | 2    | 3    ✗ | E0:1    E1:1    E2:37   E3:50   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_55_18.wav               | 2    | 7    ✗ | E0:4    E1:0    E2:158  E3:20   E4:53   E5:0    E6:17   E7:193  E8:1    E9:0   
2_02_43.wav               | 2    | 3    ✗ | E0:1    E1:7    E2:51   E3:91   E4:0    E5:0    E6:0    E7:0    E8:2    E9:0   
2_07_13.wav               | 2    | 3    ✗ | E0:5    E1:2    E2:0    E3:45   E4:0    E5:0    E6:0    E7:0    E8:7    E9:5   
2_02_47.wav               | 2    | 2    ✓ | E0:0    E1:2    E2:198  E3:47   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_28_9.wav                | 2    | 2    ✓ | E0:0    E1:0    E2:197  E3:0    E4:8    E5:0    E6:0    E7:0    E8:0    E9:0   
2_30_19.wav               | 2    | 3    ✗ | E0:37   E1:19   E2:0    E3:70   E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_05_21.wav               | 2    | 2    ✓ | E0:2    E1:16   E2:77   E3:21   E4:0    E5:0    E6:1    E7:0    E8:3    E9:1   
2_47_26.wav               | 2    | 6    ✗ | E0:0    E1:1    E2:3    E3:50   E4:5    E5:0    E6:86   E7:0    E8:2    E9:0   
2_44_11.wav               | 2    | 2    ✓ | E0:0    E1:1    E2:196  E3:1    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_37_1.wav                | 2    | 4    ✗ | E0:0    E1:6    E2:0    E3:41   E4:200  E5:0    E6:103  E7:0    E8:0    E9:0   
2_31_2.wav                | 2    | 2    ✓ | E0:1    E1:9    E2:184  E3:77   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_16_44.wav               | 2    | 2    ✓ | E0:2    E1:1    E2:116  E3:90   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_49_28.wav               | 2    | 2    ✓ | E0:3    E1:14   E2:148  E3:51   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_58_21.wav               | 2    | 7    ✗ | E0:46   E1:0    E2:0    E3:0    E4:0    E5:0    E6:2    E7:50   E8:0    E9:0   
2_44_2.wav                | 2    | 2    ✓ | E0:0    E1:9    E2:176  E3:27   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_14_24.wav               | 2    | 2    ✓ | E0:2    E1:1    E2:199  E3:0    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_23_0.wav                | 2    | 2    ✓ | E0:1    E1:55   E2:100  E3:3    E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_35_22.wav               | 2    | 2    ✓ | E0:0    E1:11   E2:50   E3:50   E4:0    E5:0    E6:25   E7:0    E8:2    E9:0   
2_28_0.wav                | 2    | 2    ✓ | E0:0    E1:1    E2:195  E3:0    E4:12   E5:0    E6:0    E7:0    E8:0    E9:0   
2_05_40.wav               | 2    | 2    ✓ | E0:8    E1:0    E2:195  E3:51   E4:0    E5:0    E6:78   E7:118  E8:0    E9:0   
2_29_32.wav               | 2    | 2    ✓ | E0:0    E1:1    E2:200  E3:1    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_25_3.wav                | 2    | 2    ✓ | E0:0    E1:1    E2:146  E3:0    E4:1    E5:0    E6:1    E7:53   E8:0    E9:0   
2_20_13.wav               | 2    | 2    ✓ | E0:1    E1:1    E2:98   E3:50   E4:1    E5:0    E6:9    E7:0    E8:10   E9:0   
2_30_24.wav               | 2    | 3    ✗ | E0:6    E1:6    E2:0    E3:78   E4:0    E5:0    E6:2    E7:0    E8:0    E9:1   
2_02_5.wav                | 2    | 2    ✓ | E0:0    E1:0    E2:193  E3:12   E4:0    E5:0    E6:0    E7:0    E8:5    E9:0   
2_14_41.wav               | 2    | 8    ✗ | E0:17   E1:0    E2:0    E3:112  E4:0    E5:0    E6:0    E7:0    E8:209  E9:16  
2_36_23.wav               | 2    | 2    ✓ | E0:2    E1:0    E2:164  E3:40   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_55_4.wav                | 2    | 2    ✓ | E0:0    E1:0    E2:194  E3:1    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_25_4.wav                | 2    | 2    ✓ | E0:1    E1:5    E2:110  E3:50   E4:0    E5:0    E6:2    E7:83   E8:0    E9:0   
2_32_0.wav                | 2    | 2    ✓ | E0:1    E1:11   E2:195  E3:88   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_10_25.wav               | 2    | 2    ✓ | E0:1    E1:0    E2:184  E3:22   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_06_27.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:1    E3:51   E4:0    E5:0    E6:7    E7:0    E8:6    E9:0   
2_49_38.wav               | 2    | 2    ✓ | E0:26   E1:7    E2:107  E3:52   E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_02_9.wav                | 2    | 3    ✗ | E0:2    E1:2    E2:13   E3:54   E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_29_29.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:200  E3:0    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_51_23.wav               | 2    | 3    ✗ | E0:8    E1:3    E2:0    E3:145  E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_11_31.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:195  E3:0    E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_18_25.wav               | 2    | 2    ✓ | E0:1    E1:9    E2:149  E3:44   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_54_26.wav               | 2    | 3    ✗ | E0:6    E1:9    E2:21   E3:103  E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
2_24_27.wav               | 2    | 3    ✗ | E0:11   E1:0    E2:0    E3:93   E4:0    E5:0    E6:39   E7:0    E8:0    E9:0   
2_01_33.wav               | 2    | 2    ✓ | E0:0    E1:2    E2:69   E3:44   E4:3    E5:0    E6:0    E7:0    E8:9    E9:0   
2_20_41.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:20   E3:91   E4:0    E5:0    E6:33   E7:0    E8:11   E9:0   
2_56_33.wav               | 2    | 2    ✓ | E0:0    E1:2    E2:199  E3:6    E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_09_5.wav                | 2    | 3    ✗ | E0:5    E1:4    E2:1    E3:50   E4:0    E5:0    E6:1    E7:0    E8:0    E9:3   
2_51_26.wav               | 2    | 2    ✓ | E0:1    E1:13   E2:120  E3:1    E4:8    E5:0    E6:0    E7:0    E8:0    E9:0   
2_30_49.wav               | 2    | 3    ✗ | E0:8    E1:12   E2:7    E3:119  E4:0    E5:0    E6:1    E7:0    E8:0    E9:1   
2_41_17.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:0    E3:4    E4:0    E5:0    E6:0    E7:0    E8:2    E9:0   
2_29_14.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:201  E3:0    E4:1    E5:0    E6:0    E7:0    E8:0    E9:0   
2_10_23.wav               | 2    | 2    ✓ | E0:3    E1:12   E2:120  E3:51   E4:0    E5:0    E6:0    E7:3    E8:0    E9:0   
2_05_0.wav                | 2    | 2    ✓ | E0:1    E1:8    E2:145  E3:35   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_23_44.wav               | 2    | 3    ✗ | E0:1    E1:5    E2:0    E3:93   E4:0    E5:0    E6:0    E7:0    E8:5    E9:0   
2_05_15.wav               | 2    | 2    ✓ | E0:0    E1:5    E2:195  E3:1    E4:0    E5:0    E6:1    E7:0    E8:1    E9:0   
2_25_30.wav               | 2    | 7    ✗ | E0:11   E1:2    E2:153  E3:0    E4:0    E5:0    E6:0    E7:196  E8:0    E9:0   
2_23_12.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:198  E3:0    E4:0    E5:0    E6:0    E7:0    E8:1    E9:0   
2_30_9.wav                | 2    | 3    ✗ | E0:92   E1:15   E2:30   E3:154  E4:0    E5:0    E6:0    E7:0    E8:0    E9:51  
2_58_43.wav               | 2    | 7    ✗ | E0:6    E1:0    E2:54   E3:174  E4:0    E5:0    E6:0    E7:200  E8:0    E9:0   
2_43_48.wav               | 2    | 0    ✗ | E0:101  E1:0    E2:0    E3:0    E4:8    E5:0    E6:0    E7:7    E8:0    E9:0   
2_50_43.wav               | 2    | 2    ✓ | E0:0    E1:10   E2:142  E3:70   E4:0    E5:0    E6:3    E7:0    E8:2    E9:0   
2_20_34.wav               | 2    | 3    ✗ | E0:1    E1:4    E2:0    E3:46   E4:3    E5:0    E6:7    E7:0    E8:16   E9:0   
2_35_36.wav               | 2    | 2    ✓ | E0:0    E1:6    E2:142  E3:51   E4:0    E5:0    E6:0    E7:4    E8:0    E9:0   
2_11_42.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:137  E3:16   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_47_4.wav                | 2    | 2    ✓ | E0:0    E1:2    E2:95   E3:44   E4:0    E5:0    E6:1    E7:0    E8:2    E9:2   
2_23_34.wav               | 2    | 3    ✗ | E0:3    E1:7    E2:11   E3:49   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_56_9.wav                | 2    | 2    ✓ | E0:2    E1:19   E2:62   E3:58   E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
2_14_36.wav               | 2    | 3    ✗ | E0:0    E1:0    E2:0    E3:118  E4:0    E5:0    E6:1    E7:0    E8:40   E9:1   
2_08_10.wav               | 2    | 2    ✓ | E0:0    E1:0    E2:195  E3:32   E4:0    E5:0    E6:0    E7:0    E8:5    E9:0   
2_60_9.wav                | 2    | 2    ✓ | E0:15   E1:7    E2:26   E3:2    E4:1    E5:0    E6:0    E7:0    E8:0    E9:0   
2_26_16.wav               | 2    | 6    ✗ | E0:0    E1:1    E2:0    E3:51   E4:8    E5:0    E6:68   E7:0    E8:4    E9:0   
3_28_22.wav               | 3    | 7    ✗ | E0:6    E1:0    E2:0    E3:33   E4:9    E5:0    E6:0    E7:200  E8:0    E9:0   
3_51_47.wav               | 3    | 3    ✓ | E0:1    E1:1    E2:0    E3:181  E4:0    E5:0    E6:56   E7:0    E8:27   E9:0   
3_10_34.wav               | 3    | 7    ✗ | E0:1    E1:10   E2:9    E3:61   E4:0    E5:0    E6:2    E7:196  E8:0    E9:0   
3_38_39.wav               | 3    | 3    ✓ | E0:4    E1:0    E2:0    E3:199  E4:0    E5:0    E6:83   E7:198  E8:1    E9:0   
3_18_2.wav                | 3    | 7    ✗ | E0:2    E1:6    E2:0    E3:162  E4:0    E5:0    E6:1    E7:200  E8:0    E9:0   
3_22_23.wav               | 3    | 7    ✗ | E0:0    E1:15   E2:3    E3:199  E4:0    E5:0    E6:0    E7:201  E8:0    E9:2   
3_04_42.wav               | 3    | 3    ✓ | E0:5    E1:13   E2:1    E3:123  E4:0    E5:0    E6:1    E7:0    E8:0    E9:1   
3_21_13.wav               | 3    | 7    ✗ | E0:0    E1:132  E2:0    E3:149  E4:0    E5:0    E6:0    E7:197  E8:0    E9:0   
3_38_4.wav                | 3    | 3    ✓ | E0:49   E1:6    E2:0    E3:151  E4:0    E5:0    E6:136  E7:1    E8:0    E9:0   
3_57_30.wav               | 3    | 3    ✓ | E0:0    E1:3    E2:0    E3:149  E4:13   E5:0    E6:71   E7:79   E8:6    E9:0   
3_48_4.wav                | 3    | 7    ✗ | E0:0    E1:17   E2:0    E3:192  E4:0    E5:0    E6:0    E7:203  E8:0    E9:0   
3_58_38.wav               | 3    | 3    ✓ | E0:49   E1:2    E2:1    E3:123  E4:1    E5:0    E6:0    E7:96   E8:0    E9:0   
3_27_44.wav               | 3    | 3    ✓ | E0:11   E1:4    E2:2    E3:152  E4:0    E5:0    E6:1    E7:0    E8:0    E9:0   
3_51_10.wav               | 3    | 3    ✓ | E0:12   E1:1    E2:0    E3:199  E4:2    E5:0    E6:1    E7:0    E8:17   E9:0   
3_34_29.wav               | 3    | 3    ✓ | E0:0    E1:11   E2:0    E3:213  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
3_19_0.wav                | 3    | 3    ✓ | E0:0    E1:0    E2:0    E3:178  E4:0    E5:0    E6:60   E7:136  E8:0    E9:0   
3_01_17.wav               | 3    | 7    ✗ | E0:27   E1:6    E2:8    E3:148  E4:0    E5:0    E6:5    E7:198  E8:0    E9:0   
3_16_23.wav               | 3    | 7    ✗ | E0:0    E1:35   E2:11   E3:103  E4:0    E5:0    E6:9    E7:200  E8:0    E9:5   
3_23_39.wav               | 3    | 7    ✗ | E0:0    E1:0    E2:0    E3:159  E4:0    E5:0    E6:2    E7:200  E8:0    E9:0   
3_07_19.wav               | 3    | 3    ✓ | E0:0    E1:0    E2:0    E3:151  E4:0    E5:0    E6:2    E7:7    E8:5    E9:0   
3_43_21.wav               | 3    | 0    ✗ | E0:148  E1:0    E2:0    E3:2    E4:8    E5:0    E6:24   E7:143  E8:0    E9:0   
3_14_22.wav               | 3    | 3    ✓ | E0:63   E1:8    E2:0    E3:166  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
3_39_4.wav                | 3    | 3    ✓ | E0:0    E1:10   E2:1    E3:194  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
3_46_13.wav               | 3    | 3    ✓ | E0:0    E1:0    E2:4    E3:178  E4:6    E5:0    E6:0    E7:0    E8:5    E9:0   
3_53_35.wav               | 3    | 3    ✓ | E0:2    E1:10   E2:23   E3:135  E4:0    E5:0    E6:1    E7:30   E8:1    E9:0   
3_08_21.wav               | 3    | 3    ✓ | E0:9    E1:13   E2:0    E3:199  E4:0    E5:0    E6:0    E7:0    E8:0    E9:1   
3_33_39.wav               | 3    | 3    ✓ | E0:0    E1:7    E2:0    E3:157  E4:2    E5:0    E6:17   E7:2    E8:1    E9:0   
3_51_23.wav               | 3    | 3    ✓ | E0:3    E1:5    E2:0    E3:193  E4:0    E5:0    E6:1    E7:0    E8:15   E9:0   
3_15_7.wav                | 3    | 3    ✓ | E0:1    E1:3    E2:2    E3:172  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
3_45_49.wav               | 3    | 7    ✗ | E0:0    E1:76   E2:1    E3:141  E4:0    E5:0    E6:0    E7:200  E8:0    E9:0   
3_60_30.wav               | 3    | 3    ✓ | E0:0    E1:11   E2:9    E3:191  E4:0    E5:0    E6:0    E7:2    E8:0    E9:0   
3_24_20.wav               | 3    | 3    ✓ | E0:58   E1:1    E2:0    E3:131  E4:5    E5:0    E6:6    E7:1    E8:0    E9:0   
3_54_24.wav               | 3    | 7    ✗ | E0:2    E1:146  E2:135  E3:47   E4:0    E5:0    E6:4    E7:196  E8:0    E9:1   
3_23_49.wav               | 3    | 6    ✗ | E0:5    E1:1    E2:0    E3:116  E4:0    E5:0    E6:156  E7:132  E8:0    E9:0   
3_51_31.wav               | 3    | 3    ✓ | E0:1    E1:15   E2:98   E3:130  E4:0    E5:0    E6:0    E7:0    E8:0    E9:0   
3_05_22.wav               | 3    | 3    ✓ | E0:19   E1:11   E2:0    E3:164  E4:0    E5:0    E6:1    E7:0    E8:2    E9:0   
3_19_18.wav               | 3    | 3    ✓ | E0:95   E1:0    E2:0    E3:151  E4:0    E5:0    E6:4    E7:0    E8:1    E9:0   
3_32_18.wav               | 3    | 3    ✓ | E0:3    E1:2    E2:2    E3:189  E4:0    E5:0    E6:0    E7:161  E8:0    E9:1   
3_56_43.wav               | 3    | 8    ✗ | E0:93   E1:24   E2:0    E3:100  E4:0    E5:0    E6:0    E7:0    E8:203  E9:17  
3_28_45.wav               | 3    | 3    ✓ | E0:0    E1:10   E2:0    E3:83   E4:12   E5:0    E6:0    E7:58   E8:0    E9:0   
3_31_44.wav               | 3    | 1    ✗ | E0:4    E1:196  E2:0    E3:149  E4:0    E5:0    E6:0    E7:4    E8:0    E9:0   
3_20_47.wav               | 3    | 1    ✗ | E0:0    E1:115  E2:0    E3:89   E4:9    E5:0    E6:1    E7:49   E8:3    E9:0   
3_23_2.wav                | 3    | 7    ✗ | E0:43   E1:8    E2:0    E3:195  E4:0    E5:0    E6:137  E7:200  E8:0    E9:0   
